,median_ts,median_ts,median_ts,median_ts,median_ts,median_dt,median_dt,median_dt,median_dt,median_dt,prop_dt_lt_0p1,prop_dt_lt_0p1,prop_dt_lt_0p1,prop_dt_lt_0p1,prop_dt_lt_0p1,ts_q99,ts_q99,ts_q99,ts_q99,ts_q99,breakiness_ratio,breakiness_ratio,breakiness_ratio,breakiness_ratio,breakiness_ratio,n_pairs,n_pairs,n_pairs,n_pairs,n_pairs,mean_ts,mean_ts,mean_ts,mean_ts,mean_ts,mean_dt,mean_dt,mean_dt,mean_dt,mean_dt,mean_len,mean_len,mean_len,mean_len,mean_len,std_len,std_len,std_len,std_len,std_len,mean_spc,mean_spc,mean_spc,mean_spc,mean_spc,median_spc,median_spc,median_spc,median_spc,median_spc,std_spc,std_spc,std_spc,std_spc,std_spc,avg_time_per_char,avg_time_per_char,avg_time_per_char,avg_time_per_char,avg_time_per_char,session_duration_s,session_duration_s,session_duration_s,session_duration_s,session_duration_s
,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77,1.4553379326826128,0.5544290277986963,0.6929789223530978,4.112910357062312,77,8.895862922077923,3.7857033174141335,2.68,23.311899,77,0.004918245830876994,0.011506998378393843,0.0,0.054054054054054,77,520.1386296038285,1918.2486021613104,2.9963005429151828,11639.999999999984,77,3.977228703582087,2.8063381245609618,1.0,18.390243902439025,77,82.2987012987013,38.83740225711107,13,194,77,18.332150474052757,57.76226804147688,0.8933194536273318,373.8076440460747,77,17.00112218619583,6.368103906402536,5.0169999999999995,35.250442638888885,77,16.38134472357266,6.180649102412046,6.226890756302521,48.41237113402062,77,15.556374507345142,8.093998133929635,5.293803500784084,70.36109231857446,77,1.819190673513031,0.6988307624363815,0.7622389945784322,3.4434759149534138,77,0.7747518429910862,0.25958486762318234,0.2431368333333333,1.4430453333333333,77,3.0890398050291394,1.5847201378519198,0.8481310287348377,8.082034946271701,77,1.1085965572544572,0.44211040677900726,0.302265166737649,2.6111438991769544,77,5066.807325506494,4146.116057809821,125.171,23374.0
1,86,0.6124614375179932,0.2518766027168269,0.1622776532449358,1.5458490567948673,86,29.65239469186047,15.355864704349143,8.8605,115.18983,86,0.002442749939953048,0.00940184088488447,0.0,0.074074074074074,86,669.979749421201,3053.2897240726097,1.1124423730655253,17949.999999999945,86,2.503718432092446,2.5511703239120815,1.0,20.65230842451446,86,43.95348837209303,23.431455467707448,6,103,86,31.41364256283321,138.97172297103685,0.3062317614724096,792.154425533529,86,51.97494977441699,29.123098173735162,20.46153846153846,260.7675517777777,86,18.506106004881755,6.500936912453114,9.557377049180328,42.36363636363637,86,15.009010484087668,10.437155786922226,5.124100921762788,95.31763928532284,86,4.919922466949126,1.8513639375799598,1.9688471547443107,10.033857590263684,86,1.983661761093047,1.0420151993703781,0.6468936896551725,6.162277923076923,86,8.583765119808549,4.2191563566245245,2.03933414039203,25.682919126191397,86,2.9578430082798493,1.379075002750529,1.215367088607595,7.873037575875486,86,4791.471428395348,5282.973675875295,355.0,42016.577322
2,7,219.07707847106352,572.6141937652693,1.4491570086884782,1517.6385391772574,7,5.621104285714286,4.116980209510322,0.0403575,10.361877,7,0.3359408083597963,0.1182755034299015,0.2068965517241379,0.5591397849462365,7,13088.869229522428,10993.022768900399,1746.392841582705,31459.999999999993,7,5.490402542865927,2.6030469818082294,1.9724948057637024,9.510274058494955,7,102.57142857142857,76.95422263237009,16,186,7,1887.7920087896473,1750.6162773770147,246.7139199912176,4917.242272116384,7,17.717140638452594,7.986527464780073,5.608298102150537,29.9263125,7,26.13970978932765,12.782145720961319,8.5,44.36021505376344,7,32.07833248337945,34.9919205482723,6.985401443963927,108.84710716151427,7,1.662839191692161,0.7382321409954742,0.5500018867643734,2.6437097534960956,7,0.4295447006751791,0.2800382464091951,0.0006590520833333,0.6900665922459893,7,3.7575456242155654,1.989134904934876,1.3416198688974712,6.868049772213468,7,0.9310750374306105,0.6933767333515249,0.1264263055387225,2.206548387096774,7,6135.770262571429,3094.578005281919,2924.294,11725.184055
