sample,sandbox_id,session_day,n_pairs,session_start,session_end,mean_ts,median_ts,std_ts,min_ts,max_ts,mean_dt,median_dt,std_dt,min_dt,max_dt,mean_len,median_len,std_len,min_len,max_len,mean_spc_pairs,median_spc_pairs,std_spc_pairs,session_duration_s,total_time_diff,total_cmd_len,avg_time_per_char,mean_spc,median_spc,std_spc,mean_cps,std_cps,prop_dt_lt_0p1,prop_ts_gt_20,prop_ts_gt_100,ts_q95,ts_q99,dt_q95,dt_q99,prop_dt_gt_30,active_time_s,ts_cv,dt_cv,len_q95,len_q99,breakiness_ratio
Junior hacker,2,2021-02-08,32,2021-02-08 15:24:23+00:00,2021-02-08 15:54:25+00:00,1.9543360637099572,0.7026515151515151,2.662301886778908,0.02857142857142857,11.0,39.28125,26.0,40.594957874577354,1.0,132.0,26.0625,19.0,22.724063556418095,2,73,3.907975689393825,1.426923076923077,7.664719968335315,1802.0,1257.0,834,1.5071942446043165,3.907975689393825,1.426923076923077,7.664719968335315,1.9543360637099572,2.662301886778908,0.0,0.0,0.0,7.808333333333332,10.380000000000003,115.94999999999999,128.9,0.4375,1257.0,1.3622538805966686,1.033443637220744,67.25,72.07000000000001,1.4335719968178202
Junior hacker,3,2021-02-08,55,2021-02-08 16:55:27+00:00,2021-02-08 17:41:38+00:00,1.6963286715780426,1.0,1.7170102646065986,0.014814814814814815,5.666666666666667,36.10909090909091,13.0,40.32354000813767,1.0,135.0,20.745454545454546,17.0,15.391457685903884,2,47,4.0749227047934,1.0,9.840840385604958,2771.0,1986.0,1141,1.740578439964943,4.0749227047934,1.0,9.840840385604958,1.6963286715780426,1.7170102646065986,0.0,0.0,0.0,5.074999999999999,5.509166666666667,127.89999999999999,135.0,0.36363636363636365,1986.0,1.0121919728028392,1.1167143506785355,43.0,44.84,1.3952668680765357
Junior hacker,3,2021-02-11,25,2021-02-11 20:59:13+00:00,2021-02-11 21:29:40+00:00,1.8725689865689867,1.75,1.4326812430137805,0.07142857142857142,6.0,10.4,5.0,10.770329614269007,1.0,36.0,14.08,7.0,18.277764268823105,2,76,1.545433082706767,0.5714285714285714,2.888005329961309,1827.0,260.0,352,0.7386363636363636,1.545433082706767,0.5714285714285714,2.888005329961309,1.8725689865689867,1.4326812430137805,0.0,0.0,0.0,4.0,5.519999999999996,31.19999999999999,35.03999999999999,0.08,260.0,0.765088631334651,1.0356086167566354,42.0,67.83999999999993,7.026923076923077
Junior hacker,4,2021-02-09,37,2021-02-09 10:59:00+00:00,2021-02-09 11:44:57+00:00,2.130356556036625,1.0126582278481013,3.125650780747922,0.04081632653061224,15.333333333333334,44.37837837837838,29.0,39.208382997737836,3.0,153.0,32.729729729729726,38.0,22.482893062959675,2,80,3.585645157735066,0.9875,5.732145265660532,2757.0,1642.0,1211,1.3559042113955408,3.585645157735066,0.9875,5.732145265660532,2.130356556036625,3.125650780747922,0.0,0.0,0.0,7.639999999999992,13.125333333333337,109.39999999999986,146.52,0.4594594594594595,1642.0,1.4671960765868086,0.8835019311305116,65.99999999999996,77.84,1.6790499390986602
Junior hacker,4,2021-02-10,31,2021-02-10 08:21:21+00:00,2021-02-10 08:58:40+00:00,1.0946047632882627,0.5454545454545454,1.4592638467601415,0.02857142857142857,6.666666666666667,46.54838709677419,26.0,46.72033012845509,3.0,180.0,18.548387096774192,11.0,20.202043971963857,2,80,5.646844108937049,1.8333333333333333,9.119963278881933,2239.0,1443.0,575,2.5095652173913043,5.646844108937049,1.8333333333333333,9.119963278881933,1.0946047632882627,1.4592638467601415,0.0,0.0,0.0,3.583333333333333,5.866666666666665,132.0,166.79999999999995,0.4838709677419355,1443.0,1.3331422406535296,1.0036938558434565,64.5,79.1,1.5516285516285517
Junior hacker,5,2021-02-09,34,2021-02-09 11:17:11+00:00,2021-02-09 11:45:05+00:00,1.8415819534868627,0.6722222222222223,2.832192259156989,0.019801980198019802,11.666666666666666,49.23529411764706,41.5,46.00464984636478,3.0,174.0,29.176470588235293,32.0,20.404204243296014,2,85,4.137382653596021,1.487704918032787,9.96709806539484,1674.0,1674.0,992,1.6875,4.137382653596021,1.487704918032787,9.96709806539484,1.8415819534868627,2.832192259156989,0.0,0.0,0.0,7.9224999999999905,11.364166666666668,126.49999999999994,164.76000000000005,0.5294117647058824,1674.0,1.5379126917455392,0.9343835691615308,62.749999999999986,78.73000000000003,1.0
Junior hacker,6,2021-02-09,66,2021-02-09 11:17:55+00:00,2021-02-09 11:40:45+00:00,3.65876283152602,2.458333333333333,3.7070179490195643,0.07692307692307693,17.5,11.909090909090908,9.0,11.206766187960218,1.0,44.0,25.681818181818183,29.0,17.513211796029516,2,55,0.9398359940352174,0.40689655172413797,1.9415348758519675,1370.0,786.0,1695,0.46371681415929206,0.9398359940352174,0.40689655172413797,1.9415348758519675,3.65876283152602,3.7070179490195643,0.0,0.0,0.0,11.666666666666666,16.308333333333323,37.75,42.69999999999999,0.09090909090909091,786.0,1.0131889165041663,0.9410261684546749,51.75,55.0,1.743002544529262
Junior hacker,6,2021-02-11,68,2021-02-11 10:52:04+00:00,2021-02-11 11:44:17+00:00,3.2552747646574804,2.2416666666666667,2.6851581340580606,0.07142857142857142,10.666666666666666,12.147058823529411,8.0,12.698883140316456,1.0,55.0,26.66176470588235,18.0,23.243429688946602,2,73,0.9933863988535707,0.446843853820598,1.8772959476503615,3133.0,826.0,1813,0.4555984555984556,0.9933863988535707,0.446843853820598,1.8772959476503615,3.2552747646574804,2.6851581340580606,0.0,0.0,0.0,8.720833333333333,9.645714285714282,47.3,52.989999999999995,0.07352941176470588,826.0,0.8248637452084918,1.0454286362488123,67.0,70.99,3.7929782082324457
Junior hacker,7,2021-02-11,94,2021-02-11 10:16:27+00:00,2021-02-11 14:29:32+00:00,2.9670476037646734,1.5,4.512757589264098,0.07142857142857142,33.0,14.659574468085106,8.0,17.445801288925495,1.0,83.0,24.5531914893617,12.0,25.830138694433877,2,96,1.2513717315698871,0.6666666666666666,1.9575915694426362,15185.0,1378.0,2308,0.597053726169844,1.2513717315698871,0.6666666666666666,1.9575915694426362,2.9670476037646734,4.512757589264098,0.0,0.010638297872340425,0.0,11.479166666666664,16.87999999999988,48.099999999999966,80.20999999999998,0.1595744680851064,1378.0,1.5209589436779463,1.1900619166611006,80.04999999999998,88.55999999999995,11.019593613933237
Junior hacker,8,2021-02-09,28,2021-02-09 14:08:21+00:00,2021-02-09 14:29:15+00:00,1.2116430352125456,0.5462962962962963,1.2990714722670722,0.10526315789473684,5.5,26.821428571428573,19.5,26.579097289005368,1.0,110.0,13.535714285714286,10.0,13.514004102349048,1,73,2.755049888942775,1.84375,2.723637800149426,1254.0,751.0,379,1.9815303430079156,2.755049888942775,1.84375,2.723637800149426,1.2116430352125456,1.2990714722670722,0.0,0.0,0.0,3.119318181818181,4.910909090909092,67.19999999999999,99.20000000000002,0.35714285714285715,751.0,1.0721569261851038,0.9909650121067249,23.65,59.770000000000024,1.6697736351531292
Junior hacker,9,2021-02-09,83,2021-02-09 15:13:38+00:00,2021-02-09 16:23:46+00:00,1.6330850597026123,1.4210526315789473,1.3762292795115842,0.02247191011235955,8.375,21.59036144578313,8.0,27.510102864654307,1.0,107.0,19.710843373493976,9.0,22.06671155918218,2,76,2.4004925580926035,0.7037037037037037,6.146698552551659,4208.0,1792.0,1636,1.0953545232273838,2.4004925580926035,0.7037037037037037,6.146698552551659,1.6330850597026123,1.3762292795115842,0.0,0.0,0.0,3.526666666666666,6.700833333333318,89.89999999999999,103.71999999999997,0.26506024096385544,1792.0,0.8427174514487307,1.2741844518785201,63.599999999999966,71.89999999999996,2.3482142857142856
Junior hacker adaptive,104,2021-01-14,137,2021-01-14 09:28:09.833000+00:00,2021-01-14 10:30:38.708000+00:00,1.3897299405466432,1.226241569589209,1.105312125022377,0.03946875061669923,6.620209059233449,14.885087591240877,7.7,16.511299389257132,0.917,67.775,11.91970802919708,5.0,12.928001070499345,2,50,2.067515139624445,0.8155,3.522208913656804,3748.875,2039.257,1633,1.2487795468462952,2.067515139624445,0.8155,3.522208913656804,1.3897299405466432,1.105312125022377,0.0,0.0,0.0,3.2887055111396815,5.441916838206451,51.01499999999998,64.76019999999995,0.1678832116788321,2039.2570000000003,0.7953431042779493,1.1092510734685364,42.39999999999998,50.0,1.8383533806675665
Junior hacker adaptive,105,2021-01-14,82,2021-01-14 09:27:23.981000+00:00,2021-01-14 11:01:27.539000+00:00,1.338020867630623,0.8593988632782981,1.7655825608041658,0.008923153799478887,11.408199643493761,31.44231707317073,14.46,39.23093774928592,1.078,159.409,20.963414634146343,10.5,22.95913983093821,1,84,4.417646125738339,1.163766129032258,13.145934749664129,5643.558,2578.27,1719,1.4998662012798138,4.417646125738339,1.163766129032258,13.145934749664129,1.338020867630623,1.7655825608041658,0.0,0.0,0.0,3.866833052501028,9.519782860313398,118.08314999999999,152.99056,0.32926829268292684,2578.27,1.3195478512459022,1.2477114093719608,62.95,67.79999999999995,2.1888933276964786
Junior hacker adaptive,106,2021-01-14,94,2021-01-14 09:54:18.252000+00:00,2021-01-14 10:44:47.859000+00:00,1.5314145251351392,1.1959569326819521,1.5360911337457854,0.0613421666053245,9.532062391681109,18.487712765957447,12.053999999999998,17.885115599063884,1.418,76.253,22.180851063829788,11.0,25.400856291534165,2,97,1.8520555087795088,0.8361543456543457,2.626834381949864,3029.607,1737.845,2085,0.8334988009592327,1.8520555087795088,0.8361543456543457,2.626834381949864,1.5314145251351392,1.5360911337457854,0.0,0.0,0.0,4.267192048358686,6.937831302313204,56.196749999999994,73.96426999999998,0.22340425531914893,1737.845,1.0030537836319882,0.9674055317430527,72.0,93.27999999999997,1.743312550889176
Junior hacker adaptive,107,2021-01-14,45,2021-01-14 09:28:55.488000+00:00,2021-01-14 09:57:50.097000+00:00,2.263803436825732,1.7791615701100856,1.9652719686426063,0.14837895986349137,9.607993850883936,16.150466666666667,5.221,22.600490955648812,0.785,89.912,16.355555555555554,11.0,15.316591650820357,2,63,1.0822533034344133,0.5620625,1.4067336809430204,1734.609,726.7710000000001,736,0.9874605978260871,1.0822533034344133,0.5620625,1.4067336809430204,2.263803436825732,1.9652719686426063,0.0,0.0,0.0,5.507625827706125,8.30483566610573,72.42219999999993,84.84408000000003,0.17777777777777778,726.771,0.8681283616206004,1.399370768789889,51.599999999999994,58.60000000000002,2.3867339230651745
Junior hacker adaptive,11,2021-05-25,57,2021-05-25 08:38:17.691000+00:00,2021-05-25 09:49:06.632000+00:00,0.9228302874674261,0.731814411865151,0.8145961991143279,0.03423250718882651,3.1992244304411055,43.05598245614035,20.497,55.34034453416784,2.029,228.309,14.263157894736842,8.0,13.05144534386555,2,60,3.72436245322659,1.3664666666666667,5.843537781218561,4248.941,2454.191,813,3.0186851168511684,3.72436245322659,1.3664666666666667,5.843537781218561,0.9228302874674261,0.8145961991143279,0.0,0.0,0.0,2.2746271860059952,3.0636469209071464,157.3735999999999,203.84203999999988,0.38596491228070173,2454.1910000000003,0.8827150670898211,1.2853113871119106,40.199999999999996,58.879999999999995,1.7313000495886421
Junior hacker adaptive,12,2021-05-25,67,2021-05-25 08:34:49.712000+00:00,2021-05-25 09:31:35.450000+00:00,0.8262657504739118,0.655307994757536,0.6901138660892798,0.018641413764819925,3.857061826432218,39.75428358208955,26.058,37.03076171354066,1.476,148.98,19.253731343283583,17.0,15.17208689385243,2,60,4.098217569050474,1.526,8.372511204889106,3405.738,2663.537,1290,2.064757364341085,4.098217569050474,1.526,8.372511204889106,0.8262657504739118,0.6901138660892798,0.0,0.0,0.0,1.851151833184414,3.1777249284419704,106.41139999999999,134.33922000000007,0.43283582089552236,2663.537,0.8352202250831031,0.9314911093058685,40.0,58.02000000000001,1.278652408432847
Junior hacker adaptive,120,2020-12-11,57,2020-12-11 08:56:10.283000+00:00,2020-12-11 09:40:56.987000+00:00,3.3252469688961246,1.424289449629047,5.328849868568881,0.08531331314251589,34.701857282502445,12.20961403508772,6.675,13.182733899410115,0.624,57.72,19.912280701754387,13.0,19.69797007467157,2,71,1.5452387388848212,0.7021044776119403,2.548403839970639,2686.704,695.948,1135,0.6131700440528635,1.5452387388848212,0.7021044776119403,2.548403839970639,3.3252469688961246,5.328849868568881,0.0,0.017543859649122806,0.0,9.622990156345248,24.597770747238624,41.95139999999997,54.319119999999984,0.10526315789473684,695.9480000000001,1.6025425835777514,1.0797011159833443,67.39999999999999,71.0,3.860495324363314
Junior hacker adaptive,121,2020-12-11,46,2020-12-11 08:59:30.913000+00:00,2020-12-11 09:44:30.296000+00:00,1.7587176715775177,1.2752209066269855,2.179518879037559,0.042784409361228765,12.035903712770297,26.817304347826088,13.74,27.25815498677582,2.42,124.78,24.217391304347824,17.5,20.564168452786742,2,64,2.556668449264651,0.7855980392156863,4.147317008138044,2699.383,1233.596,1114,1.1073572710951527,2.556668449264651,0.7855980392156863,4.147317008138044,1.7587176715775177,2.179518879037559,0.0,0.0,0.0,5.5485594176724975,9.500474804826883,79.3655,105.69234999999988,0.3695652173913043,1233.5960000000002,1.2392659232693075,1.0164390362741835,59.0,62.64999999999999,2.1882228865852347
Junior hacker adaptive,122,2020-12-11,85,2020-12-11 08:54:43.777000+00:00,2020-12-11 09:45:57.719000+00:00,307.941326157133,1.7115960633290541,2005.7662562206456,0.06536374926465782,15000.0,16.378964705882353,7.61,20.448061175088657,0.001,76.166,17.388235294117646,12.0,17.095734721218133,2,57,1.5881399804597587,0.58425,2.5925246809837046,3073.942,1392.212,1478,0.941956698240866,1.5881399804597587,0.58425,2.5925246809837046,307.941326157133,2005.7662562206456,0.023529411764705882,0.023529411764705882,0.023529411764705882,6.7007633203491235,11639.999999999985,68.42,76.05428,0.2,1392.2120000000002,6.513468917118208,1.2484342900955714,52.8,56.16,2.207955397597492
Junior hacker adaptive,123,2020-12-11,71,2020-12-11 08:57:39.014000+00:00,2020-12-11 09:50:41.678000+00:00,1.058547571298144,0.982511298879937,0.7193054957827084,0.04472471935238606,3.657978966620942,13.605633802816902,6.719,15.597408485513991,0.998,61.506,10.098591549295774,5.0,12.723605654258167,2,60,2.0287009500801756,1.0178,3.071042862269905,3182.664,966.0,717,1.3472803347280335,2.0287009500801756,1.0178,3.071042862269905,1.058547571298144,0.7193054957827084,0.0,0.0,0.0,2.186837789397878,3.301197339433724,50.516,58.12079999999999,0.14084507042253522,965.9999999999999,0.679521180990092,1.1463933772996828,40.5,55.79999999999998,3.294683229813665
Junior hacker adaptive,13,2021-05-25,96,2021-05-25 08:37:48.547000+00:00,2021-05-25 09:32:37.118000+00:00,67.14266337671417,1.2150717165538136,464.21276915167556,0.14935850522007976,4333.333333333333,15.009791666666667,7.9465,16.382056158406765,0.003,66.953,18.875,12.0,19.515311127959315,2,92,1.1525937460958975,0.8230916666666667,1.148869561724352,3288.571,1440.94,1812,0.7952207505518765,1.1525937460958975,0.8230916666666667,1.148869561724352,67.14266337671417,464.21276915167556,0.03125,0.03125,0.03125,7.1402212438746,1465.2380952380865,53.39,63.98329999999999,0.14583333333333334,1440.9399999999998,6.9138271525980235,1.0914246194893955,60.5,72.99999999999994,2.2822400655127906
Junior hacker adaptive,14,2021-05-25,56,2021-05-25 08:39:17.575000+00:00,2021-05-25 09:40:20.637000+00:00,0.8933194536273318,0.8589640982949338,0.6933002709197437,0.03140802160871887,3.2223415682062297,21.413589285714288,9.0445,24.180252109954807,1.743,95.517,12.321428571428571,5.0,14.359168300626408,2,67,2.9035834686016555,1.1647,5.0905554348478415,3663.062,1199.161,690,1.7379144927536232,2.9035834686016555,1.1647,5.0905554348478415,0.8933194536273318,0.6933002709197437,0.0,0.0,0.0,2.2529964664868523,2.9963005429151828,68.51425,91.25285000000002,0.2857142857142857,1199.161,0.7760944509879323,1.1292012650156813,42.25,61.50000000000003,3.054687402275424
Junior hacker adaptive,15,2021-05-25,56,2021-05-25 08:36:45.143000+00:00,2021-05-25 09:28:42.766000+00:00,1.1424051378375577,0.5805392288713116,1.2198119859368026,0.012108296604833632,5.668556185395132,45.274571428571434,25.8515,51.62983558858091,1.281,184.732,15.535714285714286,9.5,14.4221600774191,2,51,5.218601655863935,1.72256162464986,11.959751228460025,3117.623,2535.376,870,2.914225287356322,5.218601655863935,1.72256162464986,11.959751228460025,1.1424051378375577,1.2198119859368026,0.0,0.0,0.0,3.523900022194348,4.648485676257716,157.09625,173.97620000000006,0.4107142857142857,2535.3759999999997,1.0677577905906195,1.1403716028551707,48.0,49.900000000000006,1.2296491723515566
Junior hacker adaptive,16,2021-05-25,56,2021-05-25 08:35:03.886000+00:00,2021-05-25 09:22:39.911000+00:00,1.1577328626484162,1.0463566822453538,0.9249476893216186,0.013794911057310958,4.970178926441352,27.902214285714287,8.8605,33.95423647404054,1.197,144.981,16.803571428571427,6.0,19.644494618879072,2,59,4.173589715344912,0.9559500000000001,11.659957320494875,2856.025,1562.5240000000001,941,1.6604930924548353,4.173589715344912,0.9559500000000001,11.659957320494875,1.1577328626484162,0.9249476893216186,0.0,0.0,0.0,2.8155981269122536,4.037711805972743,93.37325,124.4495000000001,0.32142857142857145,1562.524,0.7989301497460468,1.216901143628047,58.0,59.0,1.8278279245630789
Junior hacker adaptive,17,2021-05-25,45,2021-05-25 08:37:10.102000+00:00,2021-05-25 09:46:29.902000+00:00,0.8765103861191241,0.44454323182929545,0.8899444620440415,0.0107863229425089,3.189668585654271,76.50426666666667,47.966,69.74104934372322,3.254,242.349,32.13333333333333,39.0,21.724096382504925,2,65,7.190563589808987,2.2495,17.310696279238215,4159.8,3442.692,1446,2.380838174273859,7.190563589808987,2.2495,17.310696279238215,0.8765103861191241,0.8899444620440415,0.0,0.0,0.0,2.858301158764256,3.1520214757791902,199.48639999999995,240.17012,0.5777777777777777,3442.692,1.0153267732335707,0.911596860964485,61.0,64.56,1.2082986221247791
Junior hacker adaptive,25,2021-05-25,46,2021-05-25 08:36:10.370000+00:00,2021-05-25 09:18:10.374000+00:00,1.1379322413923254,0.9059711109163717,0.88251832747798,0.046900795437490615,3.875968992248062,24.059804347826088,6.9435,33.697028247223855,1.208,121.459,13.108695652173912,5.0,16.947275442605406,2,71,2.3131541944381513,1.1038800000000002,3.6937040909140086,2520.004,1106.751,603,1.835407960199005,2.3131541944381513,1.1038800000000002,3.6937040909140086,1.1379322413923254,0.88251832747798,0.0,0.0,0.0,2.743244036231608,3.803183426400624,104.23775,116.26509999999998,0.2608695652173913,1106.751,0.775545586438581,1.4005528789875028,53.25,68.29999999999998,2.2769385345032442
Junior hacker adaptive,27,2021-05-25,53,2021-05-25 08:36:50.462000+00:00,2021-05-25 08:53:18.305000+00:00,2.177943248911818,1.8975332068311195,1.7108078480377829,0.12623871741463108,8.712319219376198,8.868849056603773,4.733,8.889866647775966,0.455,37.35,13.415094339622641,6.0,14.342558995821534,2,54,1.1861966368709411,0.527,1.6208114833705252,987.843,470.049,711,0.6611097046413502,1.1861966368709411,0.527,1.6208114833705252,2.177943248911818,1.7108078480377829,0.0,0.0,0.0,4.6626366142151445,6.936880112717783,28.608199999999997,34.194119999999984,0.03773584905660377,470.0490000000001,0.7855153475153989,1.0023698217252375,47.599999999999994,52.43999999999999,2.1015745166993223
Junior hacker adaptive,28,2021-05-25,67,2021-05-25 08:24:32.031000+00:00,2021-05-25 09:25:19.498000+00:00,1.2650476775054718,1.0767574219350868,1.2394972561608888,0.01567189324306323,7.849978194505015,27.45002985074627,12.698,32.79531626202692,1.043,127.617,17.134328358208954,10.0,18.48414187022016,2,66,3.95695931472793,0.9287142857142857,10.609252693574144,3647.467,1839.152,1148,1.602048780487805,3.95695931472793,0.9287142857142857,10.609252693574144,1.2650476775054718,1.2394972561608888,0.0,0.0,0.0,2.877439582192655,6.512657656663613,102.16129999999998,119.36502000000004,0.3283582089552239,1839.1519999999998,0.979802799689759,1.1947278906560221,56.0,61.380000000000024,1.9832330334849977
Junior hacker adaptive,29,2021-05-25,34,2021-05-25 08:52:08.091000+00:00,2021-05-25 09:45:12.654000+00:00,0.8764569447779316,0.7606375660580946,0.7234077810861281,0.01759819794453048,2.7303754266211606,46.01652941176471,11.675,63.78256194396296,1.939,234.586,15.117647058823529,9.5,16.937970086747015,2,62,4.651423935821895,1.3178614369501467,10.219187633069994,3184.563,1564.5620000000001,514,3.0438949416342416,4.651423935821895,1.3178614369501467,10.219187633069994,0.8764569447779316,0.7234077810861281,0.0,0.0,0.0,2.5738983405135993,2.696488996831415,171.73014999999995,217.97248000000008,0.35294117647058826,1564.5620000000004,0.8253774305700988,1.386079366682011,51.05,59.030000000000015,2.0354341981973225
Junior hacker adaptive,30,2021-05-25,52,2021-05-25 08:24:50.359000+00:00,2021-05-25 09:13:03.908000+00:00,1.954748989343629,1.2713905330382398,2.336653322799739,0.08488964346349746,15.978695073235686,12.797865384615385,7.6899999999999995,12.303486714523835,0.755,47.497,16.076923076923077,12.0,16.112163416337086,2,60,1.4199572337828725,0.7865538461538462,2.2499585458949403,2893.549,665.489,836,0.7960394736842106,1.4199572337828725,0.7865538461538462,2.2499585458949403,1.954748989343629,2.336653322799739,0.0,0.0,0.0,4.343513219250042,10.595537264905666,39.36729999999994,47.30473,0.07692307692307693,665.489,1.195372569848135,0.9613702242339685,53.699999999999974,60.0,4.3480042495067535
Junior hacker adaptive,31,2021-05-25,52,2021-05-25 08:35:35.604000+00:00,2021-05-25 09:18:39.596000+00:00,1.821613364178046,0.8659690633499322,2.773665052840064,0.04114176629831072,14.360313315926893,33.79161538461538,19.875999999999998,36.815116216114724,1.999,138.833,22.98076923076923,18.0,20.529739675928376,2,62,2.390735955827447,1.1569361054766736,3.8308756914149535,2583.992,1757.164,1195,1.4704301255230126,2.390735955827447,1.1569361054766736,3.8308756914149535,1.821613364178046,2.773665052840064,0.0,0.0,0.0,7.687615358421729,12.969294641555452,119.01749999999998,133.45658000000003,0.40384615384615385,1757.1640000000002,1.5226420201915924,1.089474882957974,58.89999999999999,62.0,1.4705468584605648
Junior hacker adaptive,32,2021-05-25,84,2021-05-25 08:39:19.758000+00:00,2021-05-25 09:37:49.841000+00:00,8.971256698560014,0.7755255228602796,72.62984626518971,0.02329861839192936,666.6666666666666,25.228059523809527,14.0665,27.769044289124427,0.003,107.973,15.178571428571429,5.5,17.52393249196048,2,59,2.7885021304910236,1.290848484848485,5.315797161995002,3510.083,2119.157,1275,1.6620839215686276,2.7885021304910236,1.290848484848485,5.315797161995002,8.971256698560014,72.62984626518971,0.011904761904761904,0.011904761904761904,0.011904761904761904,2.860737104573794,116.11080126417663,84.81419999999996,100.07306000000001,0.3333333333333333,2119.157,8.095838599384589,1.1007205791201178,51.69999999999999,58.17,1.6563581650628056
Junior hacker adaptive,33,2021-05-25,136,2021-05-25 08:25:21.168000+00:00,2021-05-25 10:19:58.423000+00:00,13.542631849184879,2.4777276294366857,35.20601557605578,0.06014314067480604,157.89473684210526,8.858573529411766,4.5745000000000005,10.29558514130988,0.19,41.076,16.926470588235293,12.0,14.550872369388701,2,64,1.140331299188746,0.4036181818181818,2.5200522166431716,6877.255,1204.766,2302,0.5233562119895743,1.140331299188746,0.4036181818181818,2.5200522166431716,13.542631849184879,35.20601557605578,0.0,0.08823529411764706,0.07352941176470588,122.97476759628154,143.98923444976077,32.2775,40.337300000000006,0.0661764705882353,1204.766,2.5996435529017794,1.1622170439887443,43.5,56.0,5.708374074301565
Junior hacker adaptive,34,2020-12-02,64,2020-12-02 08:53:51.388000+00:00,2020-12-02 10:31:13.071000+00:00,2.089298846065182,1.443323652186586,3.770709337097607,0.12055678688342158,29.41176470588235,20.073859375,5.3665,29.535403250512545,0.535,108.037,15.328125,8.0,17.53369064229441,2,62,1.2790275421930493,0.6932499999999999,1.4236516149930007,5841.683,1284.727,981,1.3096095820591234,1.2790275421930493,0.6932499999999999,1.4236516149930007,2.089298846065182,3.770709337097607,0.0,0.015625,0.0,5.767485795251234,15.655080213903688,91.52884999999998,107.90848,0.21875,1284.727,1.8047726126872938,1.4713365625792891,56.39999999999998,62.0,4.547022830531311
Junior hacker adaptive,35,2020-12-02,65,2020-12-02 08:52:21.801000+00:00,2020-12-02 10:05:53.945000+00:00,2.599630229971734,2.070393374741201,2.1970994809064375,0.1081548777849881,9.070294784580499,14.705553846153846,4.05,22.191480024740613,0.412,81.246,14.615384615384615,8.0,15.691052693028109,2,61,1.1817715078170425,0.483,1.7399131724724795,4412.144,955.861,950,1.0061694736842106,1.1817715078170425,0.483,1.7399131724724795,2.599630229971734,2.1970994809064375,0.0,0.0,0.0,7.305657946646735,8.537512426173908,65.78559999999999,80.462,0.16923076923076924,955.8609999999999,0.8451584596822935,1.509054351634955,46.8,53.959999999999994,4.615884527143592
Junior hacker adaptive,36,2020-12-02,32,2020-12-02 08:53:43.834000+00:00,2020-12-02 09:30:50.148000+00:00,1.884729627830597,1.301869810251791,1.6947487755666981,0.0580130529369108,6.2157221206581355,28.2953125,10.215499999999999,36.23653322220146,0.331,146.079,22.53125,12.0,21.76559044499723,2,68,1.9788464669580312,0.7698557312252965,3.5374732887435574,2226.314,905.45,721,1.2558252427184466,1.9788464669580312,0.7698557312252965,3.5374732887435574,1.884729627830597,1.6947487755666981,0.0,0.0,0.0,5.647397221011747,6.161960045731455,97.25304999999996,140.01850000000002,0.34375,905.45,0.8991999438759951,1.2806549926671231,60.849999999999994,68.0,2.458792865426031
Junior hacker adaptive,37,2020-12-02,89,2020-12-02 08:56:17.411000+00:00,2020-12-02 11:00:54.231000+00:00,1.4155113107540747,0.6216463813636959,3.1984714897947026,0.030465048972566224,28.846153846153847,46.33761797752809,30.564,44.14340744393767,0.208,169.112,26.370786516853933,18.0,25.348203281527358,2,86,3.710131545419643,1.6086315789473684,5.669127887046299,7476.82,4124.048,2347,1.7571572219855134,3.710131545419643,1.6086315789473684,5.669127887046299,1.4155113107540747,3.1984714897947026,0.0,0.011235955056179775,0.0,3.5708631970314215,9.735390422117298,134.81939999999997,164.98128000000003,0.5056179775280899,4124.048000000001,2.259587377009941,0.9526473170318219,79.6,85.12,1.8129808382443653
Junior hacker adaptive,38,2020-12-02,45,2020-12-02 08:53:25.437000+00:00,2020-12-02 10:16:19.404000+00:00,2.382542746693399,1.240454316393379,3.3169939404314044,0.10158265780865891,20.470829068577277,21.27388888888889,12.095,23.211601929777807,0.308,91.795,21.244444444444444,16.0,16.470573699170227,2,60,1.2418681310053283,0.80615625,1.617332375304088,4973.967,957.325,956,1.0013859832635983,1.2418681310053283,0.80615625,1.617332375304088,2.382542746693399,3.3169939404314044,0.0,0.022222222222222223,0.0,6.393165333562683,14.499698012111459,66.7164,89.11408000000002,0.2222222222222222,957.3249999999999,1.3922075249373296,1.0910841008434975,53.599999999999994,59.120000000000005,5.19569320763586
Junior hacker adaptive,39,2021-05-25,108,2021-05-25 08:34:57.738000+00:00,2021-05-25 09:21:43.223000+00:00,2.0514046628994986,1.355319698700828,1.9074711011613381,0.04665811267934212,10.252237591537837,13.73712037037037,6.5585,15.293595703631087,0.612,61.079,16.703703703703702,7.5,19.074501872090856,2,69,1.5768991157323724,0.7378333333333333,2.881852980109928,2805.485,1483.609,1804,0.822399667405765,1.5768991157323724,0.7378333333333333,2.881852980109928,2.0514046628994986,1.9074711011613381,0.0,0.0,0.0,6.086160550983322,8.193088781255378,46.57229999999999,60.65754999999998,0.1388888888888889,1483.609,0.9298365825420705,1.1133043382671293,60.29999999999998,67.85999999999999,1.8909867761654184
